Gene ID	Gene Name	Design Element	'heat-killed Escherichia coli' vs 'none' in 'normal'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'normal'.pValue	'heat-killed Escherichia coli' vs 'none' in 'normal'.tStat	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.foldChange	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.pValue	'heat-killed Escherichia coli' vs 'none' in 'ulcerative colitis'.tStat	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.foldChange	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.pValue	'ulcerative colitis' vs 'normal' in 'heat-killed Escherichia coli'.tStat	'ulcerative colitis' vs 'normal' in 'none'.foldChange	'ulcerative colitis' vs 'normal' in 'none'.pValue	'ulcerative colitis' vs 'normal' in 'none'.tStat
ENSG00000166262	FAM227B	1553799_at	-0.6	0.032346949	-2.923716273	-0.6	3.91E-05	-4.981446835	-0.1	0.998683232	-0.538963421			
ENSG00000166263	STXBP4	237706_at	-1.7	7.57E-05	-7.374512687	-1.6	1.08E-10	-9.36164847	0.2	0.998683232	0.58732529			
ENSG00000166265	CYYR1	235044_at	-0.1	0.732332652	-0.49958848	0.1	0.335793579	1.078413465	0.1	0.998683232	0.714962178			
ENSG00000166266	CUL5	203531_at	-0.2	0.129006522	-2.015270077	-0.1	0.140689169	-1.645166503	0.1	0.998683232	0.548490733			
ENSG00000166268	MYRFL	1556267_at	0.2	0.15546343	1.885047718				-0.3	0.998683232	-1.926448074			
ENSG00000166272	WBP1L	202808_at	-1.1	1.80E-05	-8.855504374	-1.1	6.44E-16	-14.50945123	0.1	0.998683232	0.793846118			
ENSG00000166275	BORCS7	225334_at	-0.5	0.033280215	-2.905997558	-0.4	1.22E-04	-4.58882192	0.1	0.998683232	0.730754443			
ENSG00000166278	C2	203052_at	0.3	0.310290948	1.359177947	0.1	0.406854773	0.93274983	-0.3	0.998683232	-1.336815234			
ENSG00000166289	PLEKHF1	219566_at	-0.3	0.150504497	-1.908555147	-0.3	0.013464663	-2.799952284						
ENSG00000166292	TMEM100	219230_at	0.2	0.293636083	1.404889	0.2	0.024641176	2.533937066	0.1	0.998683232	0.725253397			
ENSG00000166295	ANAPC16	224664_at	-0.5	1.96E-04	-6.526948977	-0.6	2.13E-09	-8.290032154	-0.1	0.998683232	-0.55151195			
ENSG00000166311	SMPD1	209420_s_at	-0.2	0.335152918	-1.295204705	-0.3	0.00275541	-3.447924398						
ENSG00000166313	APBB1	202652_at	-0.1	0.587495781	-0.759772399	0.1	0.412646359	0.921538417	0.3	0.998683232	1.888434301			
ENSG00000166317	SYNPO2L	243313_at	0.4	0.035191258	2.870125643	0.3	0.007798718	3.030533532	0.1	0.998683232	0.404960224			
ENSG00000166321	NUDT13	214136_at	-1.2	0.001667198	-4.861496429	-2	2.64E-16	-14.96105983	-0.4	0.998683232	-1.579125983			
ENSG00000166323	C11orf65	1552988_at	-0.1	0.715998772	-0.528479937	-0.2	0.106299976	-1.804743709						
ENSG00000166326	TRIM44	217760_at	-0.5	0.004128786	-4.23878521	-0.6	7.08E-09	-7.876223476						
ENSG00000166329	CCDC182	236942_at	0.2	0.349204164	1.261386796	0.3	0.001365939	3.715951507						
ENSG00000166333	ILK	201234_at	-0.5	0.005847618	-4.009533145	-0.4	5.68E-08	-7.167379459	0.1	0.998683232	1.245610293			
ENSG00000166337	TAF10	235135_at	0.1	0.608497545	0.721553032	-0.2	0.074825505	-1.993689284	-0.2	0.998683232	-1.420519788			
ENSG00000166340	TPP1	200743_s_at				-0.1	0.001716429	-3.629595751	-0.1	0.998683232	-0.924706257			
ENSG00000166341	DCHS1	222101_s_at				-0.3	0.192953487	-1.453618629	0.2	0.998683232	0.610010974	0.4	0.637100344	1.565055085
ENSG00000166342	NETO1	1552736_a_at	0.4	0.252359782	1.527341902	0.3	0.102105644	1.827284603	0.2	0.998683232	0.612122515			
ENSG00000166343	MSS51	241793_at	-0.5	0.070670718	-2.419523429	-0.5	4.54E-04	-4.122082048	0.2	0.998683232	0.800283148			
ENSG00000166347	CYB5A	209366_x_at	0.6	0.001688161	4.852826896	0.2	0.015156249	2.749407341	-0.2	0.998683232	-1.390363551			
ENSG00000166348	USP54	227334_at	-1.3	1.52E-04	-6.742018292	-1.1	8.51E-11	-9.449869291	0.1	0.998683232	0.583508082			
ENSG00000166349	RAG1	206591_at	-0.9	6.81E-04	-5.516361758	-0.8	7.49E-08	-7.074055472	0.2	0.998683232	1.042376065			
ENSG00000166352	IFTAP	228249_at	-1.2	8.46E-06	-9.775686224	-1.4	1.53E-13	-11.96253067						
ENSG00000166359	WDR88	1552452_at	-0.1	0.343655363	-1.274671466	0.1	0.314580614	1.126175897	0.3	0.998683232	2.118627077			
ENSG00000166363	OR10A5	1555651_at				0.1	0.367515177	1.010791771						
ENSG00000166377	ATP9B	214934_at				-0.2	0.189252367	-1.466005584						
ENSG00000166387	PPFIBP2	212841_s_at	-0.1	0.697548554	-0.560871072	-0.1	0.290664157	-1.181717046	-0.1	0.998683232	-0.274115628			
ENSG00000166391	MOGAT2	232428_at	0.1	0.709203221	0.540999871				-0.2	0.998683232	-1.497386764			
ENSG00000166394	CYB5R2	220230_s_at	1.3	0.085088703	2.299595373	1.1	1.63E-06	6.046556571	-1	0.988244755	-2.578164549	-0.7	0.436868853	-2.139049113
ENSG00000166396	SERPINB7	206421_s_at	1.5	6.57E-05	7.506576084	1.2	8.84E-09	7.799807479	-0.5	0.998683232	-1.516778516			
ENSG00000166398	GARRE1	203288_at	-0.6	0.006781045	-3.911527446	-0.7	2.08E-07	-6.729613347	0.2	0.998683232	1.294580988			
ENSG00000166401	SERPINB8	206034_at	2.1	5.66E-07	13.75274957	1.8	4.40E-19	18.53647259	-0.2	0.998683232	-1.399006917			
ENSG00000166402	TUB	210737_at				0.4	2.40E-06	5.915755715	0.2	0.998683232	1.21750902			
ENSG00000166405	RIC3	220282_at	-0.1	0.713759569	-0.532655207	0.1	0.408339329	0.929826643	0.1	0.998683232	0.432970579			
ENSG00000166407	LMO1	206718_at				0.2	0.010656075	2.899821502						
ENSG00000166411	IDH3A	202070_s_at	-0.2	0.334143363	-1.297982106	-0.1	0.412615	-0.921654433	0.1	0.998683232	0.941127298			
ENSG00000166415	WDR72	236741_at	0.1	0.81655207	0.346269197	0.2	0.04440293	2.25739954						
ENSG00000166426	CRABP1	205350_at	0.4	0.0147295	3.417126068	0.3	0.003210997	3.38832479	-0.2	0.998683232	-0.962437842			
ENSG00000166428	PLD4	235802_at				0.3	0.006193146	3.126695693	0.1	0.998683232	0.488899397			
ENSG00000166432	ZMAT1	226344_at	-0.2	0.255709758	-1.516091254	-0.7	3.11E-06	-5.830642049	-0.2	0.998683232	-0.952593076			
ENSG00000166435	XRRA1	230557_at	0.1	0.571964285	0.788799423	0.1	0.393526941	0.958353588						
ENSG00000166436	TRIM66	229466_at	-0.7	0.005528235	-4.045751718	-0.9	8.39E-08	-7.035455268	0.1	0.998683232	0.483656014			
ENSG00000166439	RNF169	226739_at							0.1	0.998683232	1.109850248			
ENSG00000166441	RPL27A	223707_at	-1.6	0.002211051	-4.663303878	-1.3	1.67E-05	-5.268942493	0.3	0.998683232	0.672120099	-0.1	0.979896153	-0.298181445
ENSG00000166444	DENND2B	202440_s_at	-3.1	2.93E-07	-15.06262623	-2.7	2.34E-14	-12.78762146	0.1	0.998683232	0.210185042	-0.4	0.788451802	-1.195468334
ENSG00000166446	CDYL2	227290_at	1.1	0.002462558	4.587693663	0.9	2.83E-08	7.404249964						
ENSG00000166448	TMEM130	238426_at							-0.1	0.998683232	-0.490593109			
ENSG00000166450	PRTG	1562590_at	-0.1	0.781459469	-0.409157457	0.2	0.053873251	2.161959557	-0.1	0.998683232	-0.611921312			
ENSG00000166451	CENPN	219555_s_at				-0.1	0.462684578	-0.829691394	-0.1	0.998683232	-0.524104512			
ENSG00000166452	AKIP1	242515_x_at	-1	2.54E-05	-8.48305366	-1	6.61E-17	-15.67425594						
ENSG00000166454	ATMIN	201855_s_at	-0.6	8.04E-04	-5.392955275	-0.4	2.31E-08	-7.473148215	0.2	0.998683232	1.880004826			
ENSG00000166471	TMEM41B	212622_at				-0.2	0.014525347	-2.767574751	-0.2	0.998683232	-1.451306516			
ENSG00000166473	PKD1L2	1559261_a_at	-0.2	0.269916615	-1.473250993	0.2	0.045062124	2.250236077	0.2	0.998683232	1.160794256			
ENSG00000166477	LEO1	235096_at	-0.5	0.038874651	-2.807484779	-0.5	5.39E-05	-4.870897036						
ENSG00000166478	ZNF143	221873_at	-0.2	0.223910843	-1.61668106	0.2	0.001326033	3.727078251	0.3	0.98132365	2.7563966			
ENSG00000166479	TMX3	225302_at	-0.3	0.067082995	-2.453961695	-0.3	1.75E-04	-4.461610894	-0.1	0.998683232	-1.494120622			
ENSG00000166482	MFAP4	212713_at							-0.1	0.998683232	-0.432584161			
ENSG00000166483	WEE1	212533_at	-0.5	0.231777392	-1.591136912	-0.2	0.430880429	-0.887230968	-0.1	0.998683232	-0.243755964	-0.4	0.442632764	-2.127076155
ENSG00000166484	MAPK7	35617_at	-0.2	0.236189355	-1.577299448	0.1	0.225137051	1.354164152	0.3	0.886474406	3.376014019			
ENSG00000166501	PRKCB	209685_s_at	-0.9	8.96E-05	-7.21409526	-0.5	1.39E-04	-4.541295626	0.1	0.998683232	0.634866207			
ENSG00000166503	HDGFL3	209525_at	-1	6.29E-05	-7.551021686	-0.9	3.33E-13	-11.63439679	-0.1	0.998683232	-0.971446498			
ENSG00000166508	MCM7	210983_s_at	-0.1	0.770521622	-0.428661051	-0.1	0.471602413	-0.813891239	-0.1	0.998683232	-0.397298256			
ENSG00000166509	CLEC3A	231802_at				0.2	0.055993482	2.142444257						
ENSG00000166510	CCDC68	220180_at	-0.2	0.089792339	-2.261731938	0.1	0.236671694	1.321463691	0.3	0.998683232	1.634666308			
ENSG00000166523	CLEC4E	222934_s_at	1.6	4.03E-06	10.67156086	1.3	2.73E-08	7.416541494				0.2	0.909398173	0.701017225
ENSG00000166526	ZNF3	232497_at				-0.1	0.086973285	-1.914146158						
ENSG00000166527	CLEC4D	1552773_at	3.1	1.16E-04	6.98444822	2.6	9.75E-10	8.56561299	-0.4	0.998683232	-1.241620685	0.2	0.972720353	0.353366182
ENSG00000166529	ZSCAN21	223424_s_at				-0.2	0.017923494	-2.677175935	-0.1	0.998683232	-1.085630198			
ENSG00000166532	RIMKLB	225978_at	0.8	0.007339211	3.858490975	0.6	0.001490138	3.683486474	-0.3	0.998683232	-0.890299642			
ENSG00000166535	A2ML1	1553505_at	0.3	0.04958964	2.648963425	0.2	0.068501348	2.039275345						
ENSG00000166546	BEAN1	214068_at	-0.3	0.20538676	-1.681893238	-0.9	5.59E-05	-4.858345503				0.5	0.515281712	1.929690704
ENSG00000166548	TK2	204276_at	-2.3	4.90E-08	-18.83989712	-2.3	9.38E-19	-18.07648215	0.1	0.998683232	0.504161702			
ENSG00000166557	TMED3	208837_at	-0.7	0.003381648	-4.371265212	-0.6	4.49E-08	-7.246423872						
ENSG00000166562	SEC11C	223299_at							-0.1	0.998683232	-0.62086961			
ENSG00000166573	GALR1	220821_at	-0.1	0.778671774	-0.414753617	0.1	0.126985615	1.704580196	0.1	0.998683232	1.128408365			
ENSG00000166575	TMEM135	222209_s_at				-0.2	0.122862561	-1.723528414	-0.2	0.998683232	-1.079829543			
ENSG00000166578	IQCD	1552540_s_at	-0.2	0.385589382	-1.174863231									
ENSG00000166579	NDEL1	208093_s_at	0.8	9.57E-05	7.156142793	1	2.97E-18	17.37681601	0.1	0.998683232	0.996235085			
ENSG00000166582	CENPV	226610_at	-0.8	0.003410607	-4.365196866	-0.7	0.002173788	-3.539387381	-0.2	0.998683232	-0.598817518	-0.3	0.63545461	-1.58860923
ENSG00000166589	CDH16	206517_at				0.1	0.392960349	0.959422481						
ENSG00000166592	RRAD	204803_s_at	0.2	0.454651713	1.023049499	0.5	8.24E-05	4.724275857	0.2	0.998683232	1.133248114			
ENSG00000166595	CIAO2B	218074_at	0.5	9.34E-04	5.281442009	0.3	2.39E-06	5.917814893	-0.1	0.998683232	-0.851856909			
ENSG00000166596	CFAP52	239916_at	-0.1	0.681858134	-0.589592962				0.1	0.998683232	0.76704204			
ENSG00000166598	HSP90B1	200599_s_at				-0.1	0.031125659	-2.426021003	-0.1	0.998683232	-0.672397776			
ENSG00000166603	MC4R	221467_at				0.2	0.003019267	3.412367672						
ENSG00000166619	BLCAP	201032_at	-0.9	9.81E-05	-7.13342291	-0.9	7.26E-13	-11.3093798						
ENSG00000166634	SERPINB12	1553057_at	0.1	0.629097558	0.683644929	0.4	5.59E-04	4.046565338						
ENSG00000166669	ATF7IP2	219870_at	1.1	0.001522736	4.928089531	1	7.39E-13	11.30168209	0.1	0.998683232	0.998486312			
ENSG00000166670	MMP10	205680_at	5.5	1.83E-04	6.586350264	4.4	3.51E-14	12.60318941	-0.8	0.998683232	-0.996992617	0.3	0.818128932	1.121720041
ENSG00000166676	TVP23A	1563638_at	0.1	0.574880392	0.783870459				-0.1	0.998683232	-0.440877356			
ENSG00000166681	BEX3	217963_s_at	-1	0.041162868	-2.771208663	-0.4	0.195632376	-1.444998159	0.6	0.998683232	1.50861077	0.1	0.985005991	0.228379141
ENSG00000166682	TMPRSS5	221032_s_at							-0.2	0.998683232	-1.444771293			
ENSG00000166685	COG1	227784_s_at	-0.4	0.011983426	-3.545496003	-0.2	0.016127116	-2.723228746	0.3	0.998683232	2.037602145			
ENSG00000166689	PLEKHA7	242417_at	0.5	0.055770909	2.575284301	0.6	0.006846237	3.085675008	0.1	0.998683232	0.292541453	-0.1	0.976848854	-0.33300922
ENSG00000166704	ZNF606	229707_at	-0.7	0.002712827	-4.521733617	-0.8	6.98E-08	-7.098294218						
ENSG00000166707	ZCCHC18	230224_at	-0.6	0.02725323	-3.032878061				0.2	0.998683232	1.101082218	-0.4	0.63545461	-1.587324835
ENSG00000166710	B2M	201891_s_at							-0.1	0.998683232	-0.968203209			
ENSG00000166716	ZNF592	227507_at	-1.2	6.54E-05	-7.511023115	-1	5.63E-14	-12.39753023	0.3	0.998683232	1.858490244			
ENSG00000166734	GOLM2	224619_at				-0.2	5.49E-04	-4.05291161	-0.1	0.998683232	-1.776246292			
ENSG00000166736	HTR3A	216615_s_at				0.2	0.028334056	2.468753057	0.1	0.998683232	0.564198801			
ENSG00000166741	NNMT	202237_at	1.8	0.0014994	4.93930513	1.7	1.40E-06	6.095222352						
ENSG00000166743	ACSM1	215432_at	0.1	0.679829491	0.593196554	0.1	0.115121862	1.760443936	-0.1	0.998683232	-0.795081453			
ENSG00000166747	AP1G1	225771_at				-0.1	0.011382865	-2.87189475	0.1	0.998683232	1.257382513			
ENSG00000166750	SLFN5	238430_x_at	2.2	1.14E-06	12.64930854	1.8	8.02E-14	12.24491386	-0.3	0.998683232	-1.084988575			
ENSG00000166762	CATSPER2	1561155_at	0.2	0.286112524	1.425958248	-0.1	0.290096276	-1.183039382	-0.1	0.998683232	-0.48524518			
ENSG00000166770	ZNF667-AS1	244740_at	-0.5	0.259764774	-1.502975688	-1.1	3.17E-05	-5.053047953	0.1	0.998683232	0.243203432	0.6	0.484251133	2.002040171
ENSG00000166780	BMERB1	212736_at	-0.1	0.788515828	-0.396786306	0.3	0.003160116	3.394488914	0.2	0.998683232	1.560849852			
ENSG00000166783	MARF1	202386_s_at	-1	1.42E-05	-9.148947398	-1.1	2.01E-13	-11.84615295						
ENSG00000166787	SAA3P	222226_at	0.5	0.008561305	3.759640618	0.6	3.79E-08	7.304562713						
ENSG00000166788	SAAL1	225614_at	-0.6	0.002153119	-4.682461679	-0.6	2.55E-07	-6.661482375	0.2	0.998683232	1.016004764			
ENSG00000166793	YPEL4	235916_at	-2.6	2.04E-06	-11.72669828	-3	2.90E-17	-16.11253619				0.5	0.544834673	1.866052907
ENSG00000166794	PPIB	200967_at	-0.3	0.168950838	-1.823831615	-0.1	0.279556252	-1.208553685	0.1	0.998683232	1.187092795			
ENSG00000166796	LDHC	207022_s_at	-0.3	0.560143352	-0.81015934							-0.2	0.901674358	-0.73499908
ENSG00000166797	CIAO2A	224779_s_at	-0.9	1.10E-05	-9.450167375	-0.9	2.24E-16	-15.04844796						
ENSG00000166800	LDHAL6A	1553888_at				0.2	0.048707685	2.212586971						
ENSG00000166801	FAM111A	218248_at	-0.5	0.067313163	-2.451782688	-0.4	1.31E-04	-4.563975225	0.2	0.998683232	0.917902162			
ENSG00000166803	PCLAF	202503_s_at	0.3	0.528665886	0.870970072	0.2	0.640465128	0.53513471	-0.5	0.998683232	-1.09524819	-0.3	0.93221921	-0.62172829
ENSG00000166813	KIF7	229405_at	0.3	0.135273835	1.982855968	0.3	0.003462816	3.359187995	-0.2	0.998683232	-1.258693673			
ENSG00000166816	LDHD	229241_at	-0.7	0.24906603	-1.537509615	-0.9	1.17E-06	-6.15598452	-0.2	0.998683232	-0.914824148			
ENSG00000166819	PLIN1	205913_at	0.2	0.333142016	1.300882166				-0.2	0.998683232	-1.386104714			
ENSG00000166821	PEX11A	205160_at	-1.5	1.19E-04	-6.964855053	-1.3	1.66E-10	-9.204585648	0.2	0.998683232	1.043808377			
ENSG00000166822	TMEM170A	227586_at				0.2	0.005863548	3.148480831						
ENSG00000166823	MESP1	224476_s_at				0.1	0.285881019	1.193001156						
ENSG00000166825	ANPEP	202888_s_at	0.7	0.007309651	3.861078991	0.4	0.019354361	2.642730728	0.1	0.998683232	0.569517501			
ENSG00000166828	SCNN1G	241436_at				0.2	0.023276319	2.55980831	0.1	0.998683232	0.573838488			
ENSG00000166831	RBPMS2	228802_at	0.4	0.249118558	1.537325237	-0.1	0.811540489	-0.276950097	-0.2	0.998683232	-0.663110071	0.2	0.904611105	0.720058224
ENSG00000166833	NAV2	218330_s_at	1.9	7.46E-04	5.448576952	1.9	1.04E-09	8.543033741	0.2	0.998683232	0.562126529	0.2	0.944319533	0.571577351
ENSG00000166839	ANKDD1A	237316_at	-0.1	0.400578162	-1.140172113	-0.5	0.006846237	-3.085674943	-0.1	0.998683232	-0.428027179	0.2	0.788451802	1.195831242
ENSG00000166840	GLYATL1	227695_at				0.2	6.07E-04	4.016654294	0.1	0.998683232	0.658682085			
ENSG00000166845	C18orf54	229442_at	-0.7	0.019356338	-3.246993316	-0.8	5.49E-08	-7.178795174	0.1	0.998683232	0.478292786			
ENSG00000166847	DCTN5	209231_s_at	1.1	3.67E-04	6.00087565	1.2	6.33E-09	7.914513392	0.1	0.998683232	0.781182856	0.1	0.968210335	0.387844918
ENSG00000166848	TERF2IP	201174_s_at				0.3	4.43E-08	7.251433165	0.1	0.998683232	0.790325309			
ENSG00000166851	PLK1	202240_at	-0.1	0.667322861	-0.614886301	-0.1	0.512336174	-0.742471549	-0.1	0.998683232	-0.610087382	-0.1	0.985005991	-0.197212075
ENSG00000166855	CLPX	223507_at	-1.5	7.07E-05	-7.437003641	-1.4	4.50E-16	-14.69167747	0.1	0.998683232	0.611991032			
ENSG00000166856	GPR182	214506_at	0.1	0.687169655	0.579737883	0.2	0.008240012	3.007293557						
ENSG00000166860	ZBTB39	205256_at	-0.4	0.04312134	-2.741216443	-0.1	0.143162809	-1.63511589	0.4	0.998683232	2.327354216			
ENSG00000166862	CACNG2	214495_at							-0.1	0.998683232	-0.958124431			
ENSG00000166863	TAC3	219992_at	0.5	0.126753774	2.028268991	0.6	3.00E-04	4.270378013						
ENSG00000166866	MYO1A	211916_s_at	0.2	0.317668847	1.340368161	0.2	0.034846899	2.3733742	-0.1	0.998683232	-0.32848144			
ENSG00000166869	CHP2	206149_at	0.2	0.361427263	1.231268446	0.2	0.028010359	2.474100193						
ENSG00000166881	NEMP1	212621_at	2	1.05E-06	12.76781346	1.8	8.74E-20	19.5773391	-0.2	0.998683232	-1.20189017			
ENSG00000166886	NAB2	212803_at	-0.6	0.015223068	-3.39620724	-0.8	1.17E-08	-7.702070475	-0.4	0.998683232	-1.958377039			
ENSG00000166887	VPS39	212156_at	-0.6	0.001322548	-5.031001224	-0.5	4.02E-09	-8.069881478						
ENSG00000166888	STAT6	201331_s_at				0.1	0.156076345	1.583555465	-0.1	0.998683232	-0.63867977			
ENSG00000166889	PATL1	225468_at	0.9	5.31E-05	7.721914448	1.1	9.51E-15	13.2069769	-0.1	0.998683232	-0.581561116			
ENSG00000166896	ATP23	227678_at	-1.7	2.21E-04	-6.424786555	-1.4	8.66E-11	-9.442648295	0.5	0.998683232	1.843432256			
ENSG00000166897	ELFN2	1560713_a_at	0.3	0.276491674	1.452981855	0.5	5.75E-06	5.624967265	-0.1	0.998683232	-0.370745629			
ENSG00000166900	STX3	209238_at	-0.4	0.01265254	-3.511753706	-0.2	0.003321942	-3.375147718	0.1	0.998683232	0.903639622			
ENSG00000166902	MRPL16	217980_s_at	-0.7	0.001379338	-5.001283674	-0.8	2.51E-11	-9.906674031	0.1	0.998683232	0.484402831			
ENSG00000166908	PIP4K2C	218942_at	-0.9	1.76E-04	-6.616520025	-1	6.67E-12	-10.41931577						
ENSG00000166912	MTMR10	225810_at	-0.5	0.002256819	-4.648446335	-0.5	9.11E-08	-7.008064811	-0.1	0.998683232	-0.933744843			
ENSG00000166913	YWHAB	217718_s_at				-0.2	2.20E-06	-5.947280772	0.1	0.998683232	0.871154013			
ENSG00000166922	SCG5	203889_at	0.1	0.933470814	0.129238924	-0.3	0.661836989	-0.501484035	0.3	0.998683232	0.403558868	0.6	0.859241856	0.961720175
ENSG00000166923	GREM1	218469_at	2.5	0.001081896	5.176573676	2.2	5.08E-06	5.666687512	-0.1	0.998683232	-0.251500688	0.2	0.96743778	0.393326282
ENSG00000166924	NYAP1	1553288_a_at	0.2	0.504461643	0.918659148	0.2	0.011465102	2.868707516						
ENSG00000166925	TSC22D4	208104_s_at	-0.4	0.054904514	-2.585044755	-0.1	0.249407609	-1.286539651	0.2	0.998683232	2.102724041			
ENSG00000166926	MS4A6E	231335_at	0.3	0.430872479	1.072644043				-0.6	0.998683232	-2.119792936	-0.2	0.942277921	-0.589574287
ENSG00000166928	MS4A14	229510_at	-0.9	0.028850656	-2.996815973	-0.6	0.141242449	-1.643025705	-0.2	0.998683232	-0.378078381	-0.5	0.818128932	-1.099913347
ENSG00000166930	MS4A5	220790_s_at	0.3	0.059752289	2.530629674	0.2	0.010766376	2.895574712	-0.1	0.998683232	-0.520923864			
ENSG00000166938	DIS3L	235005_at	-1.5	2.11E-06	-11.67067184	-1.3	2.39E-14	-12.77847887	0.2	0.998683232	1.095865843			
ENSG00000166946	CCNDBP1	223084_s_at				-0.1	0.062357629	-2.088114457						
ENSG00000166948	TGM6	233983_at	-0.1	0.751384783	-0.465372432									
ENSG00000166949	SMAD3	218284_at	-0.4	0.264030165	-1.490448975	-0.8	6.94E-04	-3.967708227	0.2	0.998683232	0.546499925	0.6	0.297709115	2.672580725
ENSG00000166959	MS4A8	224355_s_at	-0.1	0.684407318	-0.584885504	0.2	0.081242782	1.950278648	0.1	0.998683232	0.328826273			
ENSG00000166960	CCDC178	1558820_a_at	0.1	0.493201426	0.941703606	0.2	0.03733953	2.340082498	0.1	0.998683232	0.82974544			
ENSG00000166961	MS4A15	1564194_a_at				0.1	0.127768472	1.701049636	-0.1	0.998683232	-0.563440658			
ENSG00000166963	MAP1A	203151_at	-1.3	0.005673239	-4.029767288	-1.4	2.25E-06	-5.939382802	0.3	0.998683232	0.824458983	0.3	0.859953309	0.948954062
ENSG00000166965	RCCD1	226488_at	-0.9	5.35E-04	-5.696602896	-1.1	9.44E-08	-6.996220231	-0.1	0.998683232	-0.494876107			
ENSG00000166971	AKTIP	218373_at	-1.1	7.03E-05	-7.44321958	-1	4.62E-13	-11.49946801	0.1	0.998683232	0.599110354			
ENSG00000166974	MAPRE2	202501_at	-0.6	0.01039332	-3.636115313	-0.7	3.16E-09	-8.15239716	-0.2	0.998683232	-0.974880904			
ENSG00000166979	EVA1C	227188_at	-0.1	0.75986761	-0.449242273	-0.3	0.043824425	-2.263907	0.1	0.998683232	0.544720739			
ENSG00000166986	MARS1	213671_s_at	0.2	0.238295509	1.571022467	-0.2	0.009100216	-2.96594275	-0.3	0.98132365	-2.838191848			
ENSG00000166987	MBD6	227833_s_at	-0.7	8.49E-04	-5.35181595	-0.8	4.38E-12	-10.58293239						
ENSG00000166997	CNPY4	227313_at	-1.5	3.81E-06	-10.75134874	-1.3	1.11E-18	-17.97223086	0.1	0.998683232	0.850572674			
ENSG00000167004	PDIA3	208612_at	-0.1	0.578738634	-0.776069517	0.1	0.406189955	0.934042729	0.1	0.998683232	1.1694541			
ENSG00000167011	NAT16	1564658_at	-0.2	0.364978308	-1.222702041	0.3	0.008838501	2.977929013	0.1	0.998683232	0.715268425			
ENSG00000167014	TERB2	240876_x_at	0.2	0.121958982	2.055767196	0.2	0.044329503	2.258243301						
ENSG00000167034	NKX3-1	209706_at	4.6	3.12E-07	14.95218239	3.9	5.02E-20	19.95262317	-1.1	0.985412576	-2.591749319			
ENSG00000167037	SGSM1	242921_at	0.2	0.182549722	1.767577634	0.2	0.048944273	2.210144098	-0.1	0.998683232	-1.046994689			
ENSG00000167046	ENSG00000167046	235933_at	0.1	0.710528248	0.538424737	0.3	4.90E-04	4.094942098						
ENSG00000167065	DUSP18	227098_at	-0.1	0.779174908	-0.413783177				0.1	0.998683232	0.864237506			
ENSG00000167074	TEF	225840_at	-2.1	3.85E-04	-5.959928045	-2.4	2.04E-15	-13.94182406	0.2	0.998683232	0.613027491	0.4	0.421348392	2.189849744
ENSG00000167077	MEI1	230011_at	0.4	0.137565492	1.971509841	0.2	0.127070483	1.704112611	0.2	0.998683232	0.97854938			
ENSG00000167080	B4GALNT2	1552903_at	-0.1	0.61310539	-0.712600047	0.1	0.327493593	1.097027361						
ENSG00000167081	PBX3	204082_at	-1.4	4.22E-05	-7.955852247	-1.5	3.90E-14	-12.558909						
ENSG00000167083	GNGT2	235139_at	-0.3	0.472309729	-0.985219712	-0.8	8.96E-06	-5.476088166	-0.1	0.998683232	-0.667551665	0.3	0.749159342	1.299567945
ENSG00000167085	PHB	200658_s_at	-0.3	0.05082358	-2.633133066	-0.3	0.001599565	-3.656918897	-0.1	0.998683232	-0.537207644			
ENSG00000167088	SNRPD1	202690_s_at	0.3	0.095685976	2.219145531	0.3	0.008181766	3.010545367	-0.1	0.998683232	-0.555617678			
ENSG00000167094	TTC16	236833_at	-0.6	0.009116772	-3.718804093	0.1	0.658377393	0.50706147	0.3	0.998683232	1.900460075			
ENSG00000167098	SUN5	242668_x_at	0.1	0.485830984	0.956396624	0.4	1.57E-04	4.499302902						
ENSG00000167100	SAMD14	1559996_s_at				0.3	4.67E-05	4.920567024	-0.1	0.998683232	-0.564137061			
ENSG00000167103	PIP5KL1	243116_at	0.1	0.662506488	0.623713681	0.1	0.423531691	0.901200696						
ENSG00000167104	BPIFB6	1555535_at	0.3	0.177069937	1.789981673	0.3	0.004953217	3.217079213	-0.1	0.998683232	-0.613740094			
ENSG00000167105	TMEM92	235245_at	0.4	0.020537074	3.210383162	0.3	0.002541527	3.47927707	-0.2	0.998683232	-1.959898283			
ENSG00000167106	FAM102A	212400_at	-1.4	2.83E-04	-6.215215372	-1.4	5.51E-10	-8.768073963	0.3	0.998683232	0.977298246	0.3	0.752181245	1.291078004
